1476240554.634291887,0.002116,0.001724,0.000198,0.065338,0.061274,-9.809271
1476240554.656291962,-0.001279,-0.005958,-0.000923,0.074712,0.048199,-9.804965
1476240554.679283857,0.000583,-0.001811,0.003749,0.075830,0.047159,-9.804961
1476240554.702291965,0.004758,0.000002,-0.000451,0.068414,0.047347,-9.811756
1476240554.724291801,-0.000471,-0.001917,0.001878,0.067516,0.042867,-9.821880
1476240554.746291876,-0.002157,0.002085,-0.001265,0.068523,0.059227,-9.808000
1476240554.768291950,-0.000131,0.000616,0.008006,0.079563,0.054220,-9.801649
1476240554.791283846,-0.004433,-0.002863,-0.001975,0.068304,0.050850,-9.795719
1476240554.814291954,0.000784,-0.002828,0.001407,0.077624,0.056941,-9.808428
1476240554.836291790,0.001491,-0.001837,0.001067,0.066688,0.036530,-9.814161
1476240554.858291864,-0.000653,-0.003525,0.002579,0.075392,0.050294,-9.811039
1476240554.880291939,0.000096,-0.004542,0.002737,0.065459,0.051180,-9.806205
1476240554.903283834,-0.003994,-0.004558,0.002481,0.062139,0.030641,-9.800527
1476240554.925283909,0.002394,-0.001304,-0.000048,0.069064,0.054919,-9.811216
1476240554.947283983,-0.001085,-0.000128,-0.001444,0.068951,0.052392,-9.798167
1476240554.969283819,0.000010,0.000754,-0.000576,0.067651,0.045927,-9.806281
1476240554.991283894,-0.004480,-0.002171,0.002583,0.080635,0.048747,-9.793276
1476240555.014292002,-0.001510,0.000346,0.002679,0.070041,0.055115,-9.805531
1476240555.036291838,0.001950,-0.002886,-0.002390,0.071199,0.052188,-9.815371
1476240555.058291912,0.001472,-0.002615,-0.004635,0.071972,0.052336,-9.797389
1476240555.080291986,0.000135,0.001016,0.003620,0.064909,0.051529,-9.806964
1476240555.103283882,-0.001173,-0.003333,0.003010,0.067822,0.039852,-9.802946
1476240555.124291897,-0.006230,0.003304,-0.000788,0.073515,0.055780,-9.818695
1476240555.147283792,0.001780,0.001116,-0.003246,0.073965,0.048069,-9.818121
1476240555.169283867,-0.000591,-0.002722,-0.001800,0.077420,0.050956,-9.807763
1476240555.192291975,-0.004951,-0.005970,0.007996,0.060477,0.056164,-9.782078
1476240555.214291811,-0.002694,0.002515,-0.001932,0.082168,0.064009,-9.783042
1476240555.237283945,-0.001772,-0.006453,0.000795,0.069760,0.046164,-9.794595
1476240555.258291960,-0.000663,-0.001486,-0.002194,0.070761,0.048893,-9.839997
1476240555.281283855,0.007881,-0.002027,0.001403,0.065495,0.045345,-9.844376
1476240555.304291964,-0.001692,-0.004645,0.001920,0.071305,0.050022,-9.808575
1476240555.326291800,0.001317,-0.002763,0.002375,0.056089,0.041016,-9.832403
1476240555.348291874,0.001997,-0.003055,-0.001796,0.090996,0.042051,-9.811967
1476240555.371283770,0.001784,0.002384,0.002226,0.061355,0.040145,-9.808630
1476240555.393283844,-0.002520,-0.007788,0.001749,0.079596,0.051337,-9.810086
1476240555.415283918,0.002008,-0.002113,0.001654,0.082689,0.044044,-9.803100
1476240555.438291788,-0.000658,-0.000955,-0.003461,0.070143,0.057581,-9.801421
1476240555.461283922,-0.001322,0.000465,0.000952,0.084986,0.064748,-9.801928
1476240555.483283997,0.006582,-0.005307,0.005082,0.069843,0.041274,-9.806317
1476240555.506291866,-0.001041,-0.002411,-0.000116,0.077795,0.049597,-9.788089
1476240555.528291941,0.002093,0.000190,0.000228,0.075457,0.050822,-9.817371
1476240555.551283836,-0.001959,-0.003034,0.002669,0.089361,0.046811,-9.803814
1476240555.573283911,0.000098,-0.003698,0.002456,0.076604,0.043072,-9.806860
1476240555.595283985,0.004867,0.002685,-0.001821,0.063635,0.028925,-9.812812
1476240555.617283821,0.000639,0.001423,0.003334,0.076430,0.039886,-9.811205
1476240555.640291929,0.000876,-0.001877,-0.000101,0.073384,0.049130,-9.815986
1476240555.662292004,-0.001108,-0.001977,0.002971,0.063597,0.030643,-9.810361
1476240555.685283899,-0.001237,-0.002267,-0.003445,0.064561,0.053022,-9.796870
1476240555.707283974,0.000699,0.000286,-0.000273,0.076537,0.051680,-9.806804
1476240555.729283810,-0.003194,0.001193,0.000543,0.077938,0.036674,-9.823589
1476240555.751283884,0.007348,-0.001661,-0.002275,0.072398,0.045742,-9.810529
1476240555.773283958,0.001397,-0.002928,-0.002165,0.070543,0.049107,-9.810472
1476240555.795283794,0.006410,0.004734,-0.004413,0.075412,0.053501,-9.815016
1476240555.818291903,0.003112,-0.001606,0.002130,0.081309,0.048570,-9.788260
1476240555.841283798,-0.001813,-0.001691,0.000765,0.073826,0.052345,-9.822870
1476240555.862291813,-0.002626,-0.006220,-0.003159,0.080874,0.053609,-9.796590
1476240555.884291887,0.000989,0.003829,0.000832,0.080573,0.052598,-9.812970
1476240555.907283783,-0.002965,0.001722,0.002328,0.074448,0.043163,-9.798649
1476240555.928291798,0.001010,0.001436,-0.001365,0.092771,0.034421,-9.793022
1476240555.951283932,0.000715,-0.001447,-0.001427,0.075467,0.046720,-9.807455
1476240555.973283768,-0.000284,-0.004299,-0.004742,0.069020,0.046999,-9.808253
1476240555.995283842,0.000190,0.001089,-0.000587,0.074559,0.052253,-9.808593
1476240556.018291950,0.000066,0.001430,-0.001360,0.068984,0.057120,-9.796751
1476240556.041283846,-0.002873,-0.001674,0.001254,0.070761,0.046943,-9.806834
1476240556.063283920,0.005486,0.001344,-0.001463,0.069922,0.050991,-9.798045
1476240556.086291790,0.002967,-0.002881,0.004587,0.075331,0.055459,-9.816276
1476240556.108291864,-0.000346,0.000984,0.000883,0.077459,0.032687,-9.805116
1476240556.130291939,0.001646,-0.000966,0.000441,0.076912,0.053908,-9.806317
1476240556.152291775,0.001910,0.001512,-0.002665,0.082480,0.032454,-9.813262
1476240556.174291849,0.003757,-0.000939,0.001457,0.067606,0.048739,-9.803485
1476240556.196291924,-0.001128,0.003348,0.001141,0.069247,0.048210,-9.808033
1476240556.219283819,0.000938,-0.002818,0.002522,0.065815,0.055904,-9.789233
1476240556.241283894,-0.002524,-0.000862,0.000549,0.076525,0.050383,-9.804604
1476240556.263283968,0.002835,0.000391,-0.002832,0.066756,0.042247,-9.801257
1476240556.285283804,-0.002941,0.003205,0.000927,0.089777,0.040847,-9.808564
1476240556.308291912,-0.001736,-0.002000,-0.000091,0.070832,0.056333,-9.820954
1476240556.330291986,0.002841,0.001736,0.001366,0.067287,0.058497,-9.795085
1476240556.352291822,-0.001776,0.000524,0.002865,0.091165,0.052597,-9.789689
1476240556.375283957,-0.003323,-0.000337,0.001589,0.072530,0.038208,-9.817804
1476240556.398291826,0.000990,0.001265,0.005015,0.071156,0.048619,-9.807966
1476240556.420291901,-0.001819,-0.000503,0.001320,0.065472,0.044301,-9.809629
1476240556.443283796,-0.001894,-0.003053,-0.001853,0.079295,0.036365,-9.808119
1476240556.465283871,-0.001791,-0.000227,0.001684,0.064891,0.054149,-9.806721
1476240556.487283945,0.004721,0.000482,-0.001451,0.067355,0.056960,-9.808516
1476240556.509283781,-0.001472,-0.001413,0.003006,0.081250,0.044586,-9.795017
1476240556.532291889,-0.003369,-0.003166,0.002683,0.078116,0.045037,-9.808374
1476240556.553283930,0.000525,0.001310,-0.003045,0.066156,0.060460,-9.810704
1476240556.575283766,-0.000600,0.002028,0.004410,0.073179,0.052459,-9.798319
1476240556.598291874,0.000321,0.003480,-0.000673,0.077268,0.043241,-9.809858
1476240556.620291948,0.004110,-0.003321,-0.001779,0.057466,0.039846,-9.801639
1476240556.643283844,0.003200,-0.003312,0.005279,0.063894,0.052339,-9.809154
1476240556.665255785,0.000990,-0.002205,-0.000160,0.061508,0.053614,-9.802624
1476240556.688263893,0.000781,-0.003724,-0.000912,0.070709,0.049543,-9.811483
1476240556.710263968,-0.001091,-0.002658,-0.001618,0.079723,0.043342,-9.816478
1476240556.732263803,0.002779,-0.005914,0.004859,0.074413,0.039075,-9.807643
1476240556.753255844,-0.000521,-0.002632,-0.000302,0.073780,0.062618,-9.802659
1476240556.775255919,-0.001934,0.000953,0.003737,0.069847,0.035810,-9.802638
1476240556.797255754,0.000401,-0.002707,0.003179,0.071328,0.047810,-9.808676
1476240556.819255829,0.003462,-0.002872,0.000389,0.065952,0.055076,-9.809920
1476240556.841255903,0.002473,0.001745,0.001154,0.071290,0.040905,-9.807485
1476240556.863255739,-0.000286,-0.002006,0.001976,0.074871,0.047223,-9.812118
1476240556.885255814,0.002867,-0.001709,0.001090,0.068716,0.051936,-9.805444
1476240556.906263828,0.004405,0.000182,0.000818,0.067824,0.058387,-9.816658
1476240556.928263903,0.001204,0.001620,-0.003156,0.069607,0.050033,-9.797547
1476240556.950263977,-0.003833,0.000328,0.002874,0.085348,0.035802,-9.823516
1476240556.972263813,0.000185,-0.000188,0.002134,0.053931,0.058944,-9.813061
1476240556.995255947,-0.001808,-0.001078,0.002605,0.065758,0.048610,-9.809394
1476240557.017255783,-0.001596,0.000452,-0.001739,0.080793,0.048256,-9.800107
1476240557.040263891,0.002240,-0.000545,0.000556,0.071959,0.062078,-9.803083
1476240557.062263966,-0.005663,-0.003673,0.003306,0.072608,0.039358,-9.818968
1476240557.084263802,-0.000809,-0.001394,0.002513,0.071548,0.036015,-9.821866
1476240557.106263876,0.002556,-0.000882,-0.001750,0.088365,0.047791,-9.808511
1476240557.127255917,-0.000324,-0.002740,0.000164,0.087085,0.055645,-9.798179
1476240557.150263786,0.002626,0.001797,-0.000830,0.069268,0.049709,-9.819543
1476240557.172263861,-0.000671,0.001206,0.000146,0.058209,0.036241,-9.810073
1476240557.194263935,0.002964,-0.001250,0.002312,0.077805,0.046040,-9.802372
1476240557.216263771,-0.001014,0.005015,-0.001647,0.070189,0.048503,-9.807356
1476240557.238263845,0.005821,-0.002825,0.000903,0.079256,0.046258,-9.804455
1476240557.260263920,0.000820,-0.002946,0.000022,0.072518,0.061520,-9.803471
1476240557.283255816,0.000246,-0.003160,0.001285,0.069889,0.058971,-9.793555
1476240557.305255890,-0.002572,0.000185,0.000905,0.077450,0.054604,-9.805652
1476240557.328263760,0.003625,-0.005659,0.001345,0.065243,0.044097,-9.802979
1476240557.350263834,-0.001076,-0.001179,0.000763,0.071003,0.047746,-9.816110
1476240557.373255968,-0.001098,-0.006164,0.002088,0.059860,0.046818,-9.807982
1476240557.395255804,0.001619,-0.001472,-0.002581,0.079036,0.048888,-9.799944
1476240557.417255878,-0.001094,-0.001727,0.000726,0.066909,0.047709,-9.804386
1476240557.440263748,0.000230,-0.006056,0.002083,0.074540,0.048966,-9.804212
1476240557.462263823,-0.000283,0.002736,-0.005204,0.076770,0.051136,-9.805923
1476240557.484263897,0.000561,0.001298,-0.000025,0.081728,0.050360,-9.799663
1476240557.506263971,0.001097,-0.004375,-0.001231,0.080164,0.052133,-9.811451
1476240557.528263807,-0.001313,0.000414,0.001068,0.082576,0.044132,-9.815430
1476240557.550263882,-0.000781,-0.004171,0.001465,0.081775,0.053268,-9.798663
1476240557.573255777,0.000672,-0.000396,-0.001121,0.068791,0.057399,-9.809206
1476240557.595255852,-0.003916,0.002607,0.001219,0.071899,0.048855,-9.818358
1476240557.617255926,-0.003028,0.002635,-0.000545,0.069172,0.053434,-9.804629
1476240557.639255762,0.003138,0.001738,0.000318,0.062355,0.039878,-9.804895
1476240557.661255836,0.000678,0.000771,-0.000732,0.089807,0.049231,-9.810133
1476240557.683255911,0.004404,0.001567,0.002113,0.072418,0.051966,-9.801528
1476240557.705255747,-0.002298,0.002250,-0.001536,0.080025,0.050367,-9.804267
1476240557.727255821,0.001722,-0.002919,0.003799,0.082409,0.050686,-9.812244
1476240557.750263929,0.000430,-0.001503,-0.000029,0.068203,0.045856,-9.805483
1476240557.772263765,0.004457,0.000376,0.000630,0.076454,0.050067,-9.813471
1476240557.794263840,0.001829,-0.001893,-0.000899,0.071292,0.039575,-9.807182
1476240557.816263914,0.004382,-0.000304,-0.003475,0.074466,0.044475,-9.809650
1476240557.838263750,-0.002907,-0.001775,0.000442,0.079026,0.041196,-9.816964
1476240557.861255884,-0.002554,-0.001716,0.003051,0.076159,0.058996,-9.807289
1476240557.882263899,-0.001839,-0.001524,-0.000039,0.057300,0.045435,-9.813916
1476240557.904263973,-0.002731,0.000555,0.002166,0.065791,0.040099,-9.814387
1476240557.927255869,-0.000968,0.003659,-0.003248,0.067400,0.055760,-9.804644
1476240557.949255943,-0.002380,0.000457,0.001379,0.081513,0.052776,-9.812029
1476240557.972263813,-0.003268,0.001044,-0.000516,0.076118,0.048337,-9.810744
1476240557.994263887,0.000405,-0.001313,-0.002104,0.081262,0.042275,-9.818821
1476240558.016263962,-0.000781,-0.002571,0.002935,0.076358,0.044073,-9.807720
1476240558.038263798,-0.002192,-0.001524,-0.003921,0.076917,0.046066,-9.809169
1476240558.061255932,-0.000187,-0.002794,0.002021,0.066862,0.035574,-9.807147
1476240558.082263947,0.000335,-0.003033,-0.001441,0.079214,0.049448,-9.810504
1476240558.105255842,-0.001069,0.001306,-0.001742,0.077779,0.049442,-9.810253
1476240558.127255917,0.003114,-0.001017,0.002617,0.065871,0.047704,-9.820258
1476240558.149255753,-0.002173,-0.002526,0.001181,0.076678,0.052542,-9.806141
1476240558.172263861,-0.000478,0.000706,0.002995,0.070880,0.043765,-9.816664
1476240558.194263935,0.000579,-0.000814,0.000363,0.076120,0.053414,-9.807024
1476240558.216263771,0.005129,-0.005310,-0.001266,0.081130,0.043110,-9.822063
1476240558.238263845,-0.000161,0.002678,-0.001312,0.068065,0.043302,-9.813850
1476240558.261255741,-0.004015,0.002298,0.000569,0.071646,0.043364,-9.829320
1476240558.283255816,-0.000574,-0.005662,-0.000125,0.068085,0.059434,-9.804102
1476240558.305255890,-0.002087,0.000886,-0.001359,0.064373,0.053671,-9.818807
1476240558.327255964,-0.003504,0.000921,-0.000871,0.090063,0.056691,-9.802312
1476240558.349255800,-0.001298,0.000428,0.008069,0.067220,0.050589,-9.806420
1476240558.371255875,0.003567,-0.003718,0.000553,0.071416,0.045665,-9.816170
1476240558.393255949,-0.001655,-0.003371,0.002294,0.062743,0.052496,-9.806240
1476240558.415255785,0.001225,-0.005103,-0.000160,0.069134,0.045471,-9.810975
1476240558.438263893,-0.005185,-0.000572,0.004019,0.073761,0.041891,-9.816775
1476240558.460263968,0.002020,-0.006647,0.001088,0.071673,0.043271,-9.808029
1476240558.482263803,0.002163,-0.003821,-0.000341,0.077705,0.061383,-9.804231
1476240558.504263878,-0.002673,-0.002326,0.001533,0.071453,0.052193,-9.809169
1476240558.526263952,-0.000282,-0.003416,0.003803,0.083554,0.044501,-9.818787
1476240558.548263788,-0.002786,-0.001659,-0.000674,0.078122,0.044114,-9.808718
1476240558.570263863,0.004291,-0.001846,0.000376,0.071428,0.036783,-9.818451
1476240558.592263937,-0.001149,-0.001789,0.000242,0.067341,0.051355,-9.803321
1476240558.614263773,-0.001697,0.001537,0.004031,0.078673,0.049319,-9.804412
1476240558.636263847,-0.003013,-0.003277,0.002239,0.078281,0.048335,-9.811950
1476240558.658263922,0.004213,-0.001271,0.000175,0.069817,0.041201,-9.812049
1476240558.681255817,-0.001174,0.000358,0.000831,0.065521,0.050945,-9.812093
1476240558.703255892,-0.000944,-0.002211,0.001274,0.074259,0.053637,-9.819666
1476240558.725255966,0.002716,0.003712,0.003148,0.073251,0.053560,-9.806689
1476240558.748263836,0.003712,-0.000931,0.000160,0.068909,0.043368,-9.802395
1476240558.771255970,-0.002613,0.002267,0.002502,0.081152,0.043111,-9.816009
1476240558.793255806,-0.001669,0.000365,-0.001314,0.076326,0.046107,-9.805670
1476240558.815255880,-0.000284,-0.003677,-0.001687,0.078876,0.041777,-9.818291
1476240558.838263750,-0.001426,-0.001661,-0.000253,0.074635,0.036326,-9.827420
1476240558.860263824,-0.000736,-0.000788,0.002816,0.073159,0.046886,-9.799922
1476240558.881255865,-0.005467,-0.000531,0.002289,0.070588,0.039690,-9.807782
1476240558.904220819,-0.002458,0.001443,-0.000593,0.075467,0.054377,-9.813243
1476240558.926220894,0.001141,-0.000498,-0.000042,0.069094,0.050265,-9.810202
1476240558.949212790,-0.000208,0.000052,-0.003577,0.078940,0.038369,-9.814186
1476240558.971212864,-0.001889,0.000557,0.001528,0.076171,0.045125,-9.813136
1476240558.993212938,-0.003176,-0.000351,0.000777,0.067858,0.049576,-9.813364
1476240559.015212774,-0.001735,-0.001168,-0.000899,0.082328,0.049502,-9.811161
1476240559.038220882,-0.003509,-0.002302,0.002221,0.081035,0.047981,-9.815952
1476240559.060220957,-0.004526,-0.002125,-0.002220,0.068857,0.038913,-9.801672
1476240559.083212852,0.003189,-0.004437,-0.003374,0.080394,0.055498,-9.813171
1476240559.105212927,-0.000519,-0.001674,0.000758,0.069787,0.050775,-9.799750
1476240559.127213001,0.000247,0.001537,-0.001905,0.082274,0.061638,-9.799007
1476240559.149212837,0.003994,-0.001170,0.002099,0.075911,0.053649,-9.816932
1476240559.171212912,-0.002000,-0.004267,0.005222,0.072403,0.043814,-9.816873
1476240559.193212986,-0.003489,-0.002953,0.006303,0.071968,0.049214,-9.809370
1476240559.216220856,0.001710,-0.010127,-0.000234,0.073164,0.056891,-9.807560
1476240559.238220930,-0.000461,-0.004988,0.002953,0.077101,0.061166,-9.814326
1476240559.260220766,-0.001714,-0.004798,0.003854,0.068375,0.050255,-9.801403
1476240559.283212900,0.003282,-0.000321,-0.000468,0.077814,0.039385,-9.813435
1476240559.305212975,0.001402,-0.003689,0.001659,0.072755,0.043068,-9.811934
1476240559.327212811,-0.002104,-0.000553,0.005149,0.080162,0.055752,-9.805693
1476240559.349212885,0.000816,-0.003197,-0.000896,0.057638,0.041895,-9.811888
1476240559.371212959,0.001726,-0.005376,-0.003958,0.072648,0.057525,-9.804514
1476240559.394220829,-0.000090,-0.001761,0.001768,0.065736,0.049861,-9.815906
1476240559.416220903,-0.003645,-0.003650,0.002297,0.067701,0.055532,-9.794184
1476240559.438220978,-0.000352,0.000681,-0.000164,0.085006,0.049606,-9.807599
1476240559.461212873,-0.001069,0.001974,0.002727,0.072452,0.055958,-9.807513
1476240559.483212948,-0.000690,-0.004129,-0.000639,0.083619,0.056264,-9.801542
1476240559.505212784,-0.004624,0.001341,0.001698,0.071060,0.046483,-9.812080
1476240559.526220798,0.002066,-0.001222,0.004322,0.068750,0.042164,-9.808758
1476240559.549212933,-0.000166,-0.001263,0.001014,0.075549,0.049782,-9.801734
1476240559.571212769,0.000324,-0.001780,-0.001222,0.081254,0.056761,-9.812516
1476240559.593212843,-0.000256,0.000965,-0.000067,0.080662,0.039056,-9.818904
1476240559.615212917,-0.002859,-0.000702,0.003260,0.074526,0.051748,-9.804529
1476240559.637212992,-0.004261,-0.000814,0.001497,0.072901,0.058867,-9.806598
1476240559.660220861,0.000940,-0.001181,-0.003650,0.071744,0.052243,-9.821311
1476240559.682220936,0.002410,-0.004019,0.000710,0.068995,0.044404,-9.803293
1476240559.705212831,-0.001001,0.000280,0.003669,0.077866,0.046998,-9.816070
1476240559.726220846,0.001562,0.000950,-0.000046,0.077489,0.040369,-9.805560
1476240559.748220921,-0.000606,0.000331,-0.001395,0.060581,0.052252,-9.811798
1476240559.771212816,0.003923,-0.003475,0.001641,0.059738,0.037757,-9.812495
1476240559.793212891,0.001010,0.002712,-0.001986,0.071272,0.049494,-9.812232
1476240559.816220999,-0.002555,0.003038,0.000287,0.066131,0.052531,-9.817810
1476240559.838220835,0.000537,-0.004778,0.003145,0.069160,0.042247,-9.818426
1476240559.861212969,0.001107,-0.000141,0.000531,0.062612,0.049992,-9.806610
1476240559.882220984,-0.001414,0.001861,0.002926,0.068359,0.053439,-9.810516
1476240559.904220819,0.000377,0.001381,-0.000182,0.092182,0.049885,-9.817001
1476240559.926220894,0.001710,-0.003153,-0.001817,0.067207,0.041488,-9.813386
1476240559.949212790,0.001766,-0.001276,0.001144,0.074548,0.053648,-9.816372
1476240559.970220804,-0.002578,0.000931,-0.000193,0.078604,0.048518,-9.804401
1476240559.993212938,-0.002022,0.001076,-0.002140,0.073182,0.047179,-9.818028
1476240560.015212774,-0.002539,0.004363,0.001047,0.077784,0.053500,-9.797685
1476240560.038220882,-0.002130,0.000683,-0.000854,0.073701,0.047886,-9.807223
1476240560.060220957,-0.002589,-0.002928,-0.000971,0.078139,0.044159,-9.817793
1476240560.082220793,-0.000799,-0.004071,0.001810,0.085316,0.050937,-9.800579
1476240560.105212927,-0.002645,-0.002194,-0.002240,0.069036,0.046364,-9.817122
1476240560.126220942,-0.001704,0.000037,0.003676,0.075781,0.043009,-9.812187
1476240560.148220778,-0.000343,-0.005249,-0.001371,0.074980,0.045473,-9.813731
1476240560.170220852,-0.002706,0.001489,0.000343,0.076503,0.048781,-9.801201
1476240560.193212986,-0.000108,-0.000200,0.001472,0.072512,0.048190,-9.807936
1476240560.215212822,0.000243,0.001218,-0.003948,0.078003,0.046157,-9.805880
1476240560.237212896,-0.001424,0.003020,-0.001873,0.076555,0.041545,-9.800881
1476240560.259212971,0.002018,-0.000579,0.000812,0.074290,0.061357,-9.804599
1476240560.282220840,-0.003310,0.001602,0.001021,0.067091,0.052411,-9.802455
1476240560.302220821,0.004132,-0.000922,0.005505,0.072883,0.052609,-9.808308
1476240560.324220896,-0.001252,0.001026,0.000816,0.065504,0.045121,-9.805621
1476240560.346220970,0.001607,-0.000487,-0.005471,0.078076,0.051921,-9.801892
1476240560.368220806,-0.001868,-0.004676,-0.000740,0.065873,0.052148,-9.799972
1476240560.391212940,-0.002656,0.004487,-0.005443,0.078297,0.052122,-9.808139
1476240560.413212776,-0.002980,-0.003613,0.006734,0.066118,0.044297,-9.810267
1476240560.436220884,0.002949,-0.004323,0.001512,0.074914,0.047450,-9.800901
1476240560.458220959,-0.001439,0.001556,-0.000995,0.074431,0.050700,-9.810486
1476240560.481212854,-0.001488,-0.000502,0.000954,0.080675,0.038987,-9.804971
1476240560.503212929,0.001039,-0.006076,-0.001468,0.068622,0.053134,-9.812703
1476240560.525213003,-0.001285,-0.000655,0.001271,0.068173,0.040427,-9.805703
1476240560.548220873,-0.002019,-0.000646,0.000054,0.082119,0.042567,-9.808848
1476240560.570220947,-0.002404,0.001779,-0.002887,0.069344,0.043964,-9.806146
1476240560.593212843,-0.001577,0.001222,-0.000025,0.072293,0.045233,-9.815340
1476240560.614220858,-0.000334,-0.006825,0.005710,0.062033,0.053716,-9.807488
1476240560.636220932,0.000137,-0.001393,-0.001265,0.067866,0.064167,-9.817362
1476240560.658220768,0.000625,-0.000871,0.001568,0.070312,0.047401,-9.802537
1476240560.679212809,-0.001737,-0.004699,-0.001440,0.064908,0.050845,-9.813684
1476240560.702220917,0.003271,-0.004303,0.004594,0.077162,0.046784,-9.809900
1476240560.724220991,-0.003173,-0.000294,0.007809,0.080706,0.043152,-9.803320
1476240560.746220827,-0.003348,0.002493,0.000097,0.070829,0.035546,-9.820590
1476240560.769212961,0.000671,-0.004157,-0.000287,0.074343,0.053242,-9.803710
1476240560.791212797,-0.000521,-0.005980,0.004568,0.082604,0.048196,-9.805694
1476240560.814220905,-0.001112,-0.002874,-0.001972,0.070636,0.052774,-9.806784
1476240560.836220980,0.000662,-0.002801,-0.001609,0.070194,0.043867,-9.811608
